epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,320.644,2.21286,10.5778,1.40941,0.85682,0.33589,0.35848,0.13462,2.15112,15.5784,1.44896,0.00132868,0.00132868,0.00132868
43,327.681,2.39251,10.7461,1.39644,0.85682,0.33589,0.35848,0.13462,2.15112,15.5784,1.44896,0.00132043,0.00132043,0.00132043
44,335.97,2.1408,10.2304,1.4,0.85682,0.33589,0.35848,0.13462,2.15112,15.5784,1.44896,0.00131218,0.00131218,0.00131218
45,343.299,2.17658,10.0169,1.34291,0.88475,0.33042,0.36373,0.15982,2.11713,11.7481,1.37924,0.00130393,0.00130393,0.00130393
46,351.118,2.41058,11.8519,1.40764,0.88475,0.33042,0.36373,0.15982,2.11713,11.7481,1.37924,0.00129568,0.00129568,0.00129568
47,358.042,2.13936,10.0745,1.36883,0.88475,0.33042,0.36373,0.15982,2.11713,11.7481,1.37924,0.00128742,0.00128742,0.00128742
48,366.349,2.23364,11.9215,1.43851,0.88475,0.33042,0.36373,0.15982,2.11713,11.7481,1.37924,0.00127917,0.00127917,0.00127917
49,373.092,2.05463,9.5853,1.30158,0.88475,0.33042,0.36373,0.15982,2.11713,11.7481,1.37924,0.00127092,0.00127092,0.00127092
50,380.003,2.25132,9.30184,1.29436,0.87549,0.33042,0.36106,0.16222,2.17442,10.8129,1.37101,0.00126267,0.00126267,0.00126267
51,386.512,2.12003,9.35091,1.35478,0.87549,0.33042,0.36106,0.16222,2.17442,10.8129,1.37101,0.00125442,0.00125442,0.00125442
52,394.213,2.17509,10.2273,1.31598,0.87549,0.33042,0.36106,0.16222,2.17442,10.8129,1.37101,0.00124617,0.00124617,0.00124617
53,401.829,2.26123,10.1651,1.40734,0.87549,0.33042,0.36106,0.16222,2.17442,10.8129,1.37101,0.00123791,0.00123791,0.00123791
54,408.733,2.29294,9.81365,1.35503,0.87549,0.33042,0.36106,0.16222,2.17442,10.8129,1.37101,0.00122966,0.00122966,0.00122966
55,417.338,2.17805,9.90473,1.298,0.87549,0.33042,0.36106,0.16222,2.17442,10.8129,1.37101,0.00122141,0.00122141,0.00122141
56,424.895,2.12453,11.5521,1.36883,0.86293,0.35052,0.365,0.18103,2.0555,9.37627,1.31038,0.00121316,0.00121316,0.00121316
57,433.187,2.28113,9.68102,1.40446,0.86293,0.35052,0.365,0.18103,2.0555,9.37627,1.31038,0.00120491,0.00120491,0.00120491
58,440.579,2.28337,8.9321,1.32653,0.86293,0.35052,0.365,0.18103,2.0555,9.37627,1.31038,0.00119666,0.00119666,0.00119666
59,447.555,2.43262,11.6714,1.46406,0.86293,0.35052,0.365,0.18103,2.0555,9.37627,1.31038,0.0011884,0.0011884,0.0011884
60,454.649,2.02082,9.74409,1.30859,0.86293,0.35052,0.365,0.18103,2.0555,9.37627,1.31038,0.00118015,0.00118015,0.00118015
61,462.726,2.24909,9.2906,1.33297,0.80322,0.28884,0.30265,0.10579,2.30278,10.8875,1.4441,0.0011719,0.0011719,0.0011719
62,470.482,2.584,9.97867,1.34394,0.80322,0.28884,0.30265,0.10579,2.30278,10.8875,1.4441,0.00116365,0.00116365,0.00116365
63,477.695,2.31465,9.10792,1.40662,0.80322,0.28884,0.30265,0.10579,2.30278,10.8875,1.4441,0.0011554,0.0011554,0.0011554
64,485.121,2.2986,10.346,1.41304,0.80322,0.28884,0.30265,0.10579,2.30278,10.8875,1.4441,0.00114715,0.00114715,0.00114715
65,492.631,2.31467,9.20902,1.32477,0.80322,0.28884,0.30265,0.10579,2.30278,10.8875,1.4441,0.00113889,0.00113889,0.00113889
66,500.026,2.15835,8.95477,1.38834,0.74559,0.26915,0.23901,0.07328,2.31953,11.6498,1.50287,0.00113064,0.00113064,0.00113064
67,507.366,2.09362,9.83698,1.36485,0.74559,0.26915,0.23901,0.07328,2.31953,11.6498,1.50287,0.00112239,0.00112239,0.00112239
68,515.394,2.16001,8.31763,1.31129,0.74559,0.26915,0.23901,0.07328,2.31953,11.6498,1.50287,0.00111414,0.00111414,0.00111414
69,522.173,2.06419,9.81938,1.39602,0.74559,0.26915,0.23901,0.07328,2.31953,11.6498,1.50287,0.00110589,0.00110589,0.00110589
70,529.512,2.22659,8.96057,1.35976,0.74559,0.26915,0.23901,0.07328,2.31953,11.6498,1.50287,0.00109764,0.00109764,0.00109764
71,537.582,2.32535,9.80264,1.45765,0.74559,0.26915,0.23901,0.07328,2.31953,11.6498,1.50287,0.00108938,0.00108938,0.00108938
72,544.6,2.17987,12.7756,1.40688,0.80554,0.3326,0.33473,0.12139,2.12375,9.59788,1.43704,0.00108113,0.00108113,0.00108113
73,551.864,2.22375,9.62603,1.44096,0.80554,0.3326,0.33473,0.12139,2.12375,9.59788,1.43704,0.00107288,0.00107288,0.00107288
74,560.103,2.1826,8.60767,1.38228,0.80554,0.3326,0.33473,0.12139,2.12375,9.59788,1.43704,0.00106463,0.00106463,0.00106463
75,567.434,2.03296,9.8376,1.3474,0.80554,0.3326,0.33473,0.12139,2.12375,9.59788,1.43704,0.00105638,0.00105638,0.00105638
76,574.568,2.2597,9.84077,1.42816,0.80554,0.3326,0.33473,0.12139,2.12375,9.59788,1.43704,0.00104813,0.00104813,0.00104813
