epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,10.4052,2.29489,1.92904,1.26786,0.00333,0.01,0.00175,0.00094,3.46046,2.68355,1.36782,0.0831414,0.000141389,0.000141389
19,10.9436,2.05967,1.74189,1.24696,0.00333,0.01,0.00175,0.00094,3.46046,2.68355,1.36782,0.0821479,0.000147924,0.000147924
20,11.5837,2.08452,1.72489,1.19791,0.00333,0.01,0.00182,0.00089,3.456,2.64872,1.34941,0.0811543,0.000154261,0.000154261
21,12.0881,1.81842,1.64521,1.34344,0.00333,0.01,0.00182,0.00089,3.456,2.64872,1.34941,0.0801604,0.0001604,0.0001604
22,12.7043,1.85471,1.60787,1.23627,0.00667,0.02,0.00374,0.00127,3.53622,2.692,1.3791,0.0791663,0.000166341,0.000166341
23,13.2317,1.85607,1.45585,1.18685,0.00667,0.02,0.00374,0.00127,3.53622,2.692,1.3791,0.0781721,0.000172084,0.000172084
24,13.8457,1.74503,1.50428,1.23091,0.00667,0.02,0.00374,0.00127,3.53622,2.692,1.3791,0.0771776,0.000177629,0.000177629
25,14.4029,1.95283,1.62591,1.31286,0.01333,0.04,0.00773,0.00168,3.71712,2.76503,1.45111,0.076183,0.000182976,0.000182976
26,14.9494,1.7988,1.40025,1.20328,0.01333,0.04,0.00773,0.00168,3.71712,2.76503,1.45111,0.0751881,0.000188125,0.000188125
27,15.5172,1.87505,1.38474,1.19686,0.01333,0.04,0.00773,0.00168,3.71712,2.76503,1.45111,0.0741931,0.000193076,0.000193076
28,16.0759,1.70497,1.49701,1.26453,0.015,0.045,0.00886,0.0016,3.95228,3.01008,1.5565,0.0731978,0.000197829,0.000197829
29,16.6089,1.73163,1.64265,1.27649,0.015,0.045,0.00886,0.0016,3.95228,3.01008,1.5565,0.0722024,0.000202384,0.000202384
30,17.1259,1.71881,1.3639,1.26777,0.015,0.045,0.00886,0.0016,3.95228,3.01008,1.5565,0.0712067,0.000206741,0.000206741
31,17.7039,1.65677,1.35725,1.26933,0.00833,0.025,0.00461,0.00144,4.22211,3.53983,1.73093,0.0702109,0.0002109,0.0002109
32,18.2395,1.74168,1.30889,1.24164,0.00833,0.025,0.00461,0.00144,4.22211,3.53983,1.73093,0.0692149,0.000214861,0.000214861
33,18.8012,1.9383,1.36159,1.24092,0.00833,0.025,0.00461,0.00144,4.22211,3.53983,1.73093,0.0682186,0.000218624,0.000218624
34,19.3884,2.07717,1.46321,1.26817,0.00833,0.025,0.00462,0.00135,4.33787,3.92153,1.83764,0.0672222,0.000222189,0.000222189
35,20.0045,2.14728,1.42985,1.26814,0.00833,0.025,0.00462,0.00135,4.33787,3.92153,1.83764,0.0662256,0.000225556,0.000225556
36,20.5815,1.94307,1.30706,1.25403,0.00833,0.025,0.00462,0.00135,4.33787,3.92153,1.83764,0.0652287,0.000228725,0.000228725
37,21.1508,1.7069,1.27206,1.24145,0.00833,0.025,0.00462,0.00135,4.33787,3.92153,1.83764,0.0642317,0.000231696,0.000231696
38,21.7828,2.10663,1.40866,1.27086,0.01167,0.035,0.00636,0.00152,4.22909,4.04393,1.79895,0.0632345,0.000234469,0.000234469
39,22.3626,1.71979,1.22278,1.22487,0.01167,0.035,0.00636,0.00152,4.22909,4.04393,1.79895,0.062237,0.000237044,0.000237044
40,23.0611,2.56143,1.55856,1.32083,0.01167,0.035,0.00636,0.00152,4.22909,4.04393,1.79895,0.0612394,0.000239421,0.000239421
41,23.6005,1.7244,1.27397,1.2344,0.01167,0.035,0.00636,0.00152,4.22909,4.04393,1.79895,0.0602416,0.0002416,0.0002416
42,24.1855,1.57623,1.45932,1.28068,0.01333,0.04,0.00756,0.00182,4.01601,3.99439,1.66088,0.0592436,0.000243581,0.000243581
43,24.7452,1.56565,1.23874,1.17313,0.01333,0.04,0.00756,0.00182,4.01601,3.99439,1.66088,0.0582454,0.000245364,0.000245364
44,25.3495,2.0429,1.34969,1.20486,0.01333,0.04,0.00756,0.00182,4.01601,3.99439,1.66088,0.0572469,0.000246949,0.000246949
45,25.8986,1.5644,1.24013,1.15286,0.01333,0.04,0.00756,0.00182,4.01601,3.99439,1.66088,0.0562483,0.000248336,0.000248336
46,26.537,1.53011,1.32012,1.14878,0.02167,0.065,0.01351,0.00327,3.79397,3.97943,1.51203,0.0552495,0.000249525,0.000249525
47,27.225,1.78389,1.26831,1.17862,0.02167,0.065,0.01351,0.00327,3.79397,3.97943,1.51203,0.0542505,0.000250516,0.000250516
48,27.8468,1.63662,1.38221,1.25995,0.02167,0.065,0.01351,0.00327,3.79397,3.97943,1.51203,0.0532513,0.000251309,0.000251309
49,28.5014,1.65357,1.39473,1.20229,0.02167,0.065,0.01351,0.00327,3.79397,3.97943,1.51203,0.0522519,0.000251904,0.000251904
50,29.2005,1.58574,1.23497,1.18769,0.03667,0.11,0.02638,0.00698,3.57717,3.87805,1.41505,0.0512523,0.000252301,0.000252301
51,29.8676,1.74364,1.22612,1.16525,0.03667,0.11,0.02638,0.00698,3.57717,3.87805,1.41505,0.0502525,0.0002525,0.0002525
52,30.4809,1.54624,1.50552,1.26425,0.03667,0.11,0.02638,0.00698,3.57717,3.87805,1.41505,0.0492525,0.000252501,0.000252501
53,31.1091,1.54367,1.22619,1.13474,0.03667,0.11,0.02638,0.00698,3.57717,3.87805,1.41505,0.0482523,0.000252304,0.000252304
54,31.8185,1.71018,1.45447,1.13645,0.03667,0.11,0.02638,0.00698,3.57717,3.87805,1.41505,0.0472519,0.000251909,0.000251909
55,32.506,1.59549,1.22636,1.13046,0.03833,0.115,0.0327,0.00949,3.4103,3.61984,1.36517,0.0462513,0.000251316,0.000251316
56,33.1541,1.7316,1.23976,1.14236,0.03833,0.115,0.0327,0.00949,3.4103,3.61984,1.36517,0.0452505,0.000250525,0.000250525
57,33.9086,1.58541,1.23618,1.1706,0.03833,0.115,0.0327,0.00949,3.4103,3.61984,1.36517,0.0442495,0.000249536,0.000249536
58,34.5761,1.84248,1.33354,1.13472,0.03833,0.115,0.0327,0.00949,3.4103,3.61984,1.36517,0.0432483,0.000248349,0.000248349
59,35.1847,1.54769,1.27433,1.19253,0.03833,0.115,0.0327,0.00949,3.4103,3.61984,1.36517,0.042247,0.000246964,0.000246964
60,35.8762,1.64502,1.23008,1.17169,0.04533,0.115,0.03647,0.01059,3.3176,3.33819,1.34592,0.0412454,0.000245381,0.000245381
61,36.4812,1.53353,1.24063,1.12511,0.04533,0.115,0.03647,0.01059,3.3176,3.33819,1.34592,0.0402436,0.0002436,0.0002436
62,37.1021,1.67352,1.4695,1.19103,0.04533,0.115,0.03647,0.01059,3.3176,3.33819,1.34592,0.0392416,0.000241621,0.000241621
63,37.7596,1.70545,1.17468,1.1337,0.04533,0.115,0.03647,0.01059,3.3176,3.33819,1.34592,0.0382394,0.000239444,0.000239444
64,38.4203,1.49584,1.31151,1.14643,0.04533,0.115,0.03647,0.01059,3.3176,3.33819,1.34592,0.0372371,0.000237069,0.000237069
65,39.126,1.60668,1.39349,1.20042,0.04333,0.13,0.03989,0.01128,3.39879,3.07791,1.39146,0.0362345,0.000234496,0.000234496
66,39.8288,1.93851,1.17493,1.16885,0.04333,0.13,0.03989,0.01128,3.39879,3.07791,1.39146,0.0352317,0.000231725,0.000231725
67,40.513,1.54879,1.46809,1.17103,0.04333,0.13,0.03989,0.01128,3.39879,3.07791,1.39146,0.0342288,0.000228756,0.000228756
68,41.1802,1.56422,1.24318,1.15907,0.04333,0.13,0.03989,0.01128,3.39879,3.07791,1.39146,0.0332256,0.000225589,0.000225589
69,41.8543,1.80563,1.20646,1.12807,0.04333,0.13,0.03989,0.01128,3.39879,3.07791,1.39146,0.0322222,0.000222224,0.000222224
70,42.5097,1.74713,1.36508,1.13097,0.04333,0.13,0.03989,0.01128,3.39879,3.07791,1.39146,0.0312187,0.000218661,0.000218661
71,43.1927,1.48256,1.13429,1.14985,0.0403,0.105,0.04028,0.0122,3.49306,3.00728,1.45205,0.0302149,0.0002149,0.0002149
72,43.8513,1.85794,1.65052,1.20828,0.0403,0.105,0.04028,0.0122,3.49306,3.00728,1.45205,0.0292109,0.000210941,0.000210941
73,44.5049,1.46479,1.23194,1.08594,0.0403,0.105,0.04028,0.0122,3.49306,3.00728,1.45205,0.0282068,0.000206784,0.000206784
74,45.1362,1.5118,1.45449,1.11383,0.0403,0.105,0.04028,0.0122,3.49306,3.00728,1.45205,0.0272024,0.000202429,0.000202429
75,45.7656,1.43189,1.24315,1.18387,0.0403,0.105,0.04028,0.0122,3.49306,3.00728,1.45205,0.0261979,0.000197876,0.000197876
76,46.4878,1.44226,1.35812,1.17886,0.0403,0.105,0.04028,0.0122,3.49306,3.00728,1.45205,0.0251931,0.000193125,0.000193125
77,47.16,1.50588,1.2577,1.15789,0.05082,0.1,0.03987,0.01239,3.54099,2.95801,1.4809,0.0241882,0.000188176,0.000188176
78,47.825,1.77693,1.28001,1.15157,0.05082,0.1,0.03987,0.01239,3.54099,2.95801,1.4809,0.023183,0.000183029,0.000183029
79,48.4848,1.41473,1.1692,1.13367,0.05082,0.1,0.03987,0.01239,3.54099,2.95801,1.4809,0.0221777,0.000177684,0.000177684
80,49.1383,1.51264,1.14847,1.15802,0.05082,0.1,0.03987,0.01239,3.54099,2.95801,1.4809,0.0211721,0.000172141,0.000172141
81,49.7665,1.35571,1.14087,1.14136,0.05082,0.1,0.03987,0.01239,3.54099,2.95801,1.4809,0.0201664,0.0001664,0.0001664
82,50.4616,1.6873,1.18674,1.14403,0.05082,0.1,0.03987,0.01239,3.54099,2.95801,1.4809,0.0191605,0.000160461,0.000160461
83,51.1354,1.48512,1.11044,1.16338,0.05082,0.1,0.03987,0.01239,3.54099,2.95801,1.4809,0.0181543,0.000154324,0.000154324
84,51.8163,1.42721,1.25809,1.17971,0.08388,0.105,0.04884,0.01486,3.51049,2.87105,1.46614,0.017148,0.000147989,0.000147989
85,52.4761,1.45899,1.18077,1.11674,0.08388,0.105,0.04884,0.01486,3.51049,2.87105,1.46614,0.0161415,0.000141456,0.000141456
86,53.0646,1.38271,1.454,1.19916,0.08388,0.105,0.04884,0.01486,3.51049,2.87105,1.46614,0.0151347,0.000134725,0.000134725
87,53.6861,1.54527,1.13008,1.13986,0.08388,0.105,0.04884,0.01486,3.51049,2.87105,1.46614,0.0141278,0.000127796,0.000127796
88,54.3904,2.21965,1.33558,1.22449,0.08388,0.105,0.04884,0.01486,3.51049,2.87105,1.46614,0.0131207,0.000120669,0.000120669
89,55.0635,1.91734,1.39207,1.19901,0.08388,0.105,0.04884,0.01486,3.51049,2.87105,1.46614,0.0121133,0.000113344,0.000113344
90,55.6897,1.44856,1.13946,1.18639,0.08388,0.105,0.04884,0.01486,3.51049,2.87105,1.46614,0.0111058,0.000105821,0.000105821
91,56.3536,1.73984,1.71424,1.12952,0.09263,0.105,0.0541,0.01666,3.37237,2.85141,1.40447,0.0100981,9.81e-05,9.81e-05
92,56.9854,1.74524,1.76275,1.12035,0.09263,0.105,0.0541,0.01666,3.37237,2.85141,1.40447,0.00909018,9.0181e-05,9.0181e-05
93,57.6072,1.35092,1.25235,1.11935,0.09263,0.105,0.0541,0.01666,3.37237,2.85141,1.40447,0.00808206,8.2064e-05,8.2064e-05
94,58.2278,1.42901,1.40442,1.10452,0.09263,0.105,0.0541,0.01666,3.37237,2.85141,1.40447,0.00707375,7.3749e-05,7.3749e-05
95,58.8603,1.40924,1.31639,1.12881,0.09263,0.105,0.0541,0.01666,3.37237,2.85141,1.40447,0.00606524,6.5236e-05,6.5236e-05
96,59.5601,1.5479,1.47337,1.08023,0.09263,0.105,0.0541,0.01666,3.37237,2.85141,1.40447,0.00505652,5.6525e-05,5.6525e-05
97,60.1645,1.72445,1.84883,1.17521,0.09263,0.105,0.0541,0.01666,3.37237,2.85141,1.40447,0.00404762,4.7616e-05,4.7616e-05
98,60.7793,1.567,1.45203,1.12725,0.09263,0.105,0.0541,0.01666,3.37237,2.85141,1.40447,0.00303851,3.8509e-05,3.8509e-05
99,61.4136,1.34641,1.22961,1.12341,0.09843,0.105,0.05827,0.02011,3.10336,2.97914,1.30193,0.0020292,2.9204e-05,2.9204e-05
100,62.0213,1.46379,1.34247,1.07553,0.09843,0.105,0.05827,0.02011,3.10336,2.97914,1.30193,0.0010197,1.9701e-05,1.9701e-05
