epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,115.052,2.73142,12.1483,1.39368,0.8636,0.26039,0.30567,0.10667,2.56012,10.8589,1.27467,0.000990365,0.000990365,0.000990365
43,117.535,3.01071,13.0527,1.33649,0.8636,0.26039,0.30567,0.10667,2.56012,10.8589,1.27467,0.000973861,0.000973861,0.000973861
44,120.299,2.47708,12.1922,1.24853,0.8636,0.26039,0.30567,0.10667,2.56012,10.8589,1.27467,0.000957358,0.000957358,0.000957358
45,122.729,2.60708,12.3322,1.23007,0.85598,0.24726,0.28974,0.10341,2.45174,11.1788,1.23445,0.000940855,0.000940855,0.000940855
46,125.371,3.026,13.5583,1.31859,0.85598,0.24726,0.28974,0.10341,2.45174,11.1788,1.23445,0.000924352,0.000924352,0.000924352
47,127.847,2.50378,11.7842,1.24972,0.85598,0.24726,0.28974,0.10341,2.45174,11.1788,1.23445,0.000907848,0.000907848,0.000907848
48,130.792,2.73526,12.2542,1.39496,0.85598,0.24726,0.28974,0.10341,2.45174,11.1788,1.23445,0.000891345,0.000891345,0.000891345
49,133.128,2.37614,11.3466,1.18232,0.85598,0.24726,0.28974,0.10341,2.45174,11.1788,1.23445,0.000874842,0.000874842,0.000874842
50,135.335,2.8668,11.1843,1.25685,0.84517,0.2221,0.26986,0.09531,2.40868,11.753,1.20849,0.000858338,0.000858338,0.000858338
51,137.378,2.40649,11.4076,1.21282,0.84517,0.2221,0.26986,0.09531,2.40868,11.753,1.20849,0.000841835,0.000841835,0.000841835
52,139.968,2.54213,12.4108,1.19883,0.84517,0.2221,0.26986,0.09531,2.40868,11.753,1.20849,0.000825332,0.000825332,0.000825332
53,142.265,2.64087,12.1645,1.28705,0.84517,0.2221,0.26986,0.09531,2.40868,11.753,1.20849,0.000808828,0.000808828,0.000808828
54,144.559,2.68836,11.9983,1.22931,0.84517,0.2221,0.26986,0.09531,2.40868,11.753,1.20849,0.000792325,0.000792325,0.000792325
55,147.461,2.45187,12.1057,1.16817,0.84517,0.2221,0.26986,0.09531,2.40868,11.753,1.20849,0.000775822,0.000775822,0.000775822
56,149.938,2.5345,12.278,1.31915,0.83656,0.26359,0.30273,0.11638,2.32246,10.8623,1.14721,0.000759318,0.000759318,0.000759318
57,152.749,2.54503,11.891,1.24013,0.83656,0.26359,0.30273,0.11638,2.32246,10.8623,1.14721,0.000742815,0.000742815,0.000742815
58,155.207,2.71317,11.0877,1.22611,0.83656,0.26359,0.30273,0.11638,2.32246,10.8623,1.14721,0.000726312,0.000726312,0.000726312
59,157.586,2.74125,11.1581,1.36094,0.83656,0.26359,0.30273,0.11638,2.32246,10.8623,1.14721,0.000709809,0.000709809,0.000709809
60,159.951,2.39205,10.9449,1.23489,0.83656,0.26359,0.30273,0.11638,2.32246,10.8623,1.14721,0.000693305,0.000693305,0.000693305
61,162.647,2.67944,11.8566,1.24302,0.85025,0.30194,0.32477,0.12096,2.33213,10.3653,1.15575,0.000676802,0.000676802,0.000676802
62,165.089,3.1532,12.5128,1.26735,0.85025,0.30194,0.32477,0.12096,2.33213,10.3653,1.15575,0.000660299,0.000660299,0.000660299
63,167.5,2.61242,10.8523,1.27188,0.85025,0.30194,0.32477,0.12096,2.33213,10.3653,1.15575,0.000643795,0.000643795,0.000643795
64,170.033,2.67973,11.8902,1.26256,0.85025,0.30194,0.32477,0.12096,2.33213,10.3653,1.15575,0.000627292,0.000627292,0.000627292
65,172.495,2.74693,10.8563,1.18753,0.85025,0.30194,0.32477,0.12096,2.33213,10.3653,1.15575,0.000610789,0.000610789,0.000610789
66,175.005,2.44738,10.9051,1.23536,0.83118,0.28228,0.29866,0.10361,2.43114,11.0952,1.18921,0.000594286,0.000594286,0.000594286
67,177.611,2.41359,11.6788,1.19492,0.83118,0.28228,0.29866,0.10361,2.43114,11.0952,1.18921,0.000577782,0.000577782,0.000577782
68,180.21,2.6252,10.2865,1.22311,0.83118,0.28228,0.29866,0.10361,2.43114,11.0952,1.18921,0.000561279,0.000561279,0.000561279
69,182.537,2.43133,10.8449,1.27111,0.83118,0.28228,0.29866,0.10361,2.43114,11.0952,1.18921,0.000544776,0.000544776,0.000544776
70,185.011,2.62175,10.4604,1.23689,0.83118,0.28228,0.29866,0.10361,2.43114,11.0952,1.18921,0.000528272,0.000528272,0.000528272
71,187.72,2.69414,11.527,1.32071,0.83118,0.28228,0.29866,0.10361,2.43114,11.0952,1.18921,0.000511769,0.000511769,0.000511769
72,190.107,2.47664,11.4162,1.27682,0.85747,0.27024,0.30683,0.10532,2.43546,11.1954,1.19267,0.000495266,0.000495266,0.000495266
73,192.696,2.67123,11.4789,1.27495,0.85747,0.27024,0.30683,0.10532,2.43546,11.1954,1.19267,0.000478762,0.000478762,0.000478762
74,195.428,2.46419,10.3058,1.22559,0.85747,0.27024,0.30683,0.10532,2.43546,11.1954,1.19267,0.000462259,0.000462259,0.000462259
75,198.04,2.43862,10.7449,1.22009,0.85747,0.27024,0.30683,0.10532,2.43546,11.1954,1.19267,0.000445756,0.000445756,0.000445756
76,200.511,2.65218,11.54,1.24609,0.85747,0.27024,0.30683,0.10532,2.43546,11.1954,1.19267,0.000429253,0.000429253,0.000429253
77,203.386,2.65968,11.8159,1.32846,0.85261,0.26175,0.29375,0.09961,2.42669,11.5013,1.19749,0.000412749,0.000412749,0.000412749
78,205.677,2.7291,10.1101,1.22384,0.85261,0.26175,0.29375,0.09961,2.42669,11.5013,1.19749,0.000396246,0.000396246,0.000396246
79,207.919,2.36638,9.25941,1.27103,0.85261,0.26175,0.29375,0.09961,2.42669,11.5013,1.19749,0.000379743,0.000379743,0.000379743
80,210.243,2.32652,9.55949,1.2329,0.85261,0.26175,0.29375,0.09961,2.42669,11.5013,1.19749,0.000363239,0.000363239,0.000363239
81,212.768,2.41656,12.0221,1.17256,0.85261,0.26175,0.29375,0.09961,2.42669,11.5013,1.19749,0.000346736,0.000346736,0.000346736
