epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,199.819,2.32411,6.51321,1.47543,0.80813,0.25653,0.25011,0.0863,2.3097,7.32988,1.52282,0.00104882,0.00104882,0.00104882
25,206.467,2.20847,5.25694,1.34245,0.80813,0.25653,0.25011,0.0863,2.3097,7.32988,1.52282,0.00108703,0.00108703,0.00108703
26,214.756,2.44366,6.01087,1.47588,0.80813,0.25653,0.25011,0.0863,2.3097,7.32988,1.52282,0.00112475,0.00112475,0.00112475
27,221.669,2.43108,5.99055,1.4069,0.80813,0.25653,0.25011,0.0863,2.3097,7.32988,1.52282,0.00116197,0.00116197,0.00116197
28,227.952,2.10387,5.64773,1.41075,0.80813,0.25653,0.25011,0.0863,2.3097,7.32988,1.52282,0.00119869,0.00119869,0.00119869
29,236.025,2.36855,6.57681,1.4918,0.79052,0.25187,0.26125,0.07904,2.43772,8.18421,1.56707,0.00123492,0.00123492,0.00123492
30,243.884,2.32644,6.06669,1.51674,0.79052,0.25187,0.26125,0.07904,2.43772,8.18421,1.56707,0.00127065,0.00127065,0.00127065
31,249.498,2.1694,5.55984,1.47365,0.79052,0.25187,0.26125,0.07904,2.43772,8.18421,1.56707,0.00130589,0.00130589,0.00130589
32,256.969,2.22099,5.82794,1.46003,0.79052,0.25187,0.26125,0.07904,2.43772,8.18421,1.56707,0.00134064,0.00134064,0.00134064
33,265.162,2.15927,5.29128,1.34694,0.79052,0.25187,0.26125,0.07904,2.43772,8.18421,1.56707,0.00137489,0.00137489,0.00137489
34,274.477,2.28913,5.9296,1.40238,0.85794,0.32057,0.34766,0.14309,2.14308,6.91134,1.42121,0.0013947,0.0013947,0.0013947
35,281.033,2.05966,5.13009,1.34523,0.85794,0.32057,0.34766,0.14309,2.14308,6.91134,1.42121,0.00138644,0.00138644,0.00138644
36,288.608,2.25007,5.42652,1.3811,0.85794,0.32057,0.34766,0.14309,2.14308,6.91134,1.42121,0.00137819,0.00137819,0.00137819
37,296.835,2.18851,5.35099,1.39447,0.85794,0.32057,0.34766,0.14309,2.14308,6.91134,1.42121,0.00136994,0.00136994,0.00136994
38,306.382,2.19688,5.02312,1.3123,0.85794,0.32057,0.34766,0.14309,2.14308,6.91134,1.42121,0.00136169,0.00136169,0.00136169
39,314.183,2.19736,5.17222,1.35924,0.85794,0.32057,0.34766,0.14309,2.14308,6.91134,1.42121,0.00135344,0.00135344,0.00135344
40,321.409,2.12242,4.6938,1.40367,0.88703,0.31112,0.35543,0.14555,2.15671,6.24382,1.40916,0.00134519,0.00134519,0.00134519
41,329.02,2.11039,5.26611,1.3648,0.88703,0.31112,0.35543,0.14555,2.15671,6.24382,1.40916,0.00133693,0.00133693,0.00133693
42,336.647,2.21346,5.25121,1.40456,0.88703,0.31112,0.35543,0.14555,2.15671,6.24382,1.40916,0.00132868,0.00132868,0.00132868
43,343.984,2.36626,5.37203,1.35994,0.88703,0.31112,0.35543,0.14555,2.15671,6.24382,1.40916,0.00132043,0.00132043,0.00132043
44,352.545,2.05932,5.05025,1.36653,0.88703,0.31112,0.35543,0.14555,2.15671,6.24382,1.40916,0.00131218,0.00131218,0.00131218
45,361.207,2.20123,5.28191,1.34783,0.89923,0.29759,0.35172,0.14695,2.14111,5.47183,1.37701,0.00130393,0.00130393,0.00130393
46,369.306,2.37473,6.05031,1.40264,0.89923,0.29759,0.35172,0.14695,2.14111,5.47183,1.37701,0.00129568,0.00129568,0.00129568
47,376.785,2.09192,5.00569,1.33899,0.89923,0.29759,0.35172,0.14695,2.14111,5.47183,1.37701,0.00128742,0.00128742,0.00128742
48,384.923,2.07901,5.57104,1.35756,0.89923,0.29759,0.35172,0.14695,2.14111,5.47183,1.37701,0.00127917,0.00127917,0.00127917
49,392.196,2.02642,5.07287,1.29993,0.89923,0.29759,0.35172,0.14695,2.14111,5.47183,1.37701,0.00127092,0.00127092,0.00127092
50,399.737,2.26361,4.63888,1.27792,0.8465,0.32108,0.35646,0.16104,2.08986,4.96356,1.33457,0.00126267,0.00126267,0.00126267
51,406.888,2.09375,4.43441,1.31169,0.8465,0.32108,0.35646,0.16104,2.08986,4.96356,1.33457,0.00125442,0.00125442,0.00125442
52,415.075,2.16831,5.24446,1.30024,0.8465,0.32108,0.35646,0.16104,2.08986,4.96356,1.33457,0.00124617,0.00124617,0.00124617
53,422.803,2.221,4.91735,1.33593,0.8465,0.32108,0.35646,0.16104,2.08986,4.96356,1.33457,0.00123791,0.00123791,0.00123791
54,430.154,2.26413,4.99688,1.33347,0.8465,0.32108,0.35646,0.16104,2.08986,4.96356,1.33457,0.00122966,0.00122966,0.00122966
55,439.386,2.21003,5.29306,1.30064,0.8465,0.32108,0.35646,0.16104,2.08986,4.96356,1.33457,0.00122141,0.00122141,0.00122141
56,448.28,2.17519,5.20625,1.3844,0.85056,0.33879,0.35988,0.17081,2.04856,4.49666,1.29113,0.00121316,0.00121316,0.00121316
57,457.986,2.21146,4.76664,1.35887,0.85056,0.33879,0.35988,0.17081,2.04856,4.49666,1.29113,0.00120491,0.00120491,0.00120491
58,466.123,2.21914,4.43445,1.28858,0.85056,0.33879,0.35988,0.17081,2.04856,4.49666,1.29113,0.00119666,0.00119666,0.00119666
59,473.411,2.37656,4.94519,1.4007,0.85056,0.33879,0.35988,0.17081,2.04856,4.49666,1.29113,0.0011884,0.0011884,0.0011884
60,480.675,2.01239,4.49948,1.29214,0.85056,0.33879,0.35988,0.17081,2.04856,4.49666,1.29113,0.00118015,0.00118015,0.00118015
61,489.023,2.24666,4.67225,1.31672,0.77164,0.30635,0.24991,0.08459,2.36757,5.60063,1.45384,0.0011719,0.0011719,0.0011719
62,496.357,2.53988,5.33941,1.30671,0.77164,0.30635,0.24991,0.08459,2.36757,5.60063,1.45384,0.00116365,0.00116365,0.00116365
63,504.014,2.26096,4.82084,1.37052,0.77164,0.30635,0.24991,0.08459,2.36757,5.60063,1.45384,0.0011554,0.0011554,0.0011554
64,511.799,2.24888,5.09115,1.37579,0.77164,0.30635,0.24991,0.08459,2.36757,5.60063,1.45384,0.00114715,0.00114715,0.00114715
65,519.016,2.29071,5.01764,1.32775,0.77164,0.30635,0.24991,0.08459,2.36757,5.60063,1.45384,0.00113889,0.00113889,0.00113889
66,527.142,2.15956,4.73473,1.35526,0.79736,0.28337,0.27254,0.08673,2.33673,5.60498,1.48838,0.00113064,0.00113064,0.00113064
67,535.445,2.06547,4.51668,1.33378,0.79736,0.28337,0.27254,0.08673,2.33673,5.60498,1.48838,0.00112239,0.00112239,0.00112239
68,543.718,2.16327,4.404,1.29017,0.79736,0.28337,0.27254,0.08673,2.33673,5.60498,1.48838,0.00111414,0.00111414,0.00111414
69,551.961,2.03455,4.46459,1.31455,0.79736,0.28337,0.27254,0.08673,2.33673,5.60498,1.48838,0.00110589,0.00110589,0.00110589
70,559.933,2.18249,4.62936,1.33469,0.79736,0.28337,0.27254,0.08673,2.33673,5.60498,1.48838,0.00109764,0.00109764,0.00109764
71,568.74,2.28821,4.84162,1.42549,0.79736,0.28337,0.27254,0.08673,2.33673,5.60498,1.48838,0.00108938,0.00108938,0.00108938
72,576.863,2.07019,4.78915,1.37392,0.87785,0.33042,0.3664,0.14627,2.08586,4.59512,1.39045,0.00108113,0.00108113,0.00108113
73,584.114,2.13623,4.53876,1.36866,0.87785,0.33042,0.3664,0.14627,2.08586,4.59512,1.39045,0.00107288,0.00107288,0.00107288
74,592.935,2.19107,4.59987,1.37822,0.87785,0.33042,0.3664,0.14627,2.08586,4.59512,1.39045,0.00106463,0.00106463,0.00106463
75,601.204,2.03015,5.25794,1.32751,0.87785,0.33042,0.3664,0.14627,2.08586,4.59512,1.39045,0.00105638,0.00105638,0.00105638
76,608.725,2.19257,4.89751,1.38155,0.87785,0.33042,0.3664,0.14627,2.08586,4.59512,1.39045,0.00104813,0.00104813,0.00104813
